objectid,noname,pinyin,simplified_chinese,tarditional_chinese,official_name,address,postal_code,new_address,x,y,long,lat,foundingdate,phone,maingods,origin,origindetail,foundinglocation,website,united,subtemples,photos
380,575.000000000000000,Nanhai Feilai Si ,南海飞来寺,南海飛來寺,Nan Hai Fei Lai Temple ,35 Lorong 27 Geylang 388170,388170,35 LORONG 27 GEYLANG,33587.563084800000000,33024.529432449999000,103.883525640000000,1.314936120000000,,6748 5625,观世音菩萨,福建省,福建省,,,0,NA,0575
120,198.000000000000000,Feixia Jingshe,飞霞精舍,飛霞精舍 ,Phang Pheng Mei Temple,12 Jalan Ampas 329515,329515,12 JALAN AMPAS,30111.916484469999000,34361.063587990000000,103.852295299999990,1.327023700000000,,,,NA,NA,,,1,Nil,0198
195,298.000000000000000,Guanyin Miao,观音庙,觀音廟,Guanyin Miao,31 Marsiling Industrial Estate Road 3 739255,739255,31 MARSILING INDUSTRIAL ESTATE ROAD 3,22369.948242380000000,46822.919026240001000,103.782727110000000,1.439723770000000,,,,NA,NA,,,1,"風圖廟聯合廟

1. 風圖廟聯合廟
2. 鳳圖廟
3. 觀音廟
4. 環圖廟
5. 花果山平安明德宮
6. 義星堂",0298
383,582.000000000000000,Nanhai Si ,南海寺,南海寺,Nan Hai Temple ,11 Ava Road 329950,329950,11 AVA ROAD,30097.836938360000000,33822.110810539998000,103.852168750000000,1.322149600000000,,,,NA,NA,11，Albert street,,0,NA,0582
389,604.000000000000000,Nanyang Tongfeng Shantang ,南洋同奉善堂,南洋同奉善堂,Nanyang Thong Hong Siang Thng Tp ,63 Anchorvale Walk 545060,545060,63 ANCHORVALE WALK,34312.461045550001000,41738.880502630003000,103.890041040000000,1.393745430000000,1937,,宋大峰祖师,广东省,广东省 潮州市,Killiney Road.,,0,NA,0604
128,206.000000000000000,Fengshan Si   Zhangyi,凤山寺  樟宜,鳳山寺  樟宜,Hong San Si   Changi ,17 Lorong Melayu 416912,416912,17 LORONG MELAYU,36588.059456449999000,33570.249253290000000,103.910486740000000,1.319870730000000,1900,6742 4318,广泽尊王,福建省,福建省,,,0,NA,0206
212,322.000000000000000,Guangming Tang,广明堂,廣明堂,Kong Beng Tong Temple Association,23 Serangoon North Ave 3 555862,555862,21 SERANGOON NORTH AVENUE 3,32096.799689480002000,39464.197849579999000,103.870131259999990,1.373174420000000,,,张公圣君,福建省,福建省 安溪县 福林村,,,1,"忠義天明廟

1. 忠義天明廟
2. 廣明堂
3. 午峰岩/午峰岩宮
4. 忠義館",0322
247,376.000000000000000,Jishan Miao,吉山庙,吉山廟,Jishan Miao,56 / 58 / 60 Hougang Avenue 3 538842,538842,58 HOUGANG AVENUE 3,34580.584894280000000,37875.874901019997000,103.892449480000000,1.358809750000000,1898,,萧池卓三王府大人,福建省,福建省 泉州市 安溪县 东洋村,Lorong Chuan,,1,"紫雲開吉宮 

1. 紫雲開吉宮 
2. 朝雲宮
3. 吉山廟
4. 開福堂",0376
252,385.000000000000000,Jixing Ting,吉星亭,吉星亭,Kiat Sing Ting,25 Tampines Street 21 529394,529394,25 TAMPINES STREET 21,40970.458997380003000,37545.692151249998000,103.949866529999990,1.355821600000000,1918,6783 0655 ,观世音菩萨,福建省,福建省, Jalan Ang Teng (off Paya Lebar Road),,1,"淡濱尼聯合宮

1. 淡濱尼聯合宮
2. 地萬大伯公
3. 福安殿
4. 慈靈宮
5. 九哩大伯公 aka 九哩福德正神
6. 濟陽堂
7. 吉星亭
8. 洛陽天宮壇
9 後池廳aka普庵古佛
10. 順興古廟
11. 新芭大伯公
12. 洛陽大伯公
13. 漢陽大伯公",0385
63,115.000000000000000,Cishan Tan,慈善坛,慈善壇,Cishan Tan,12 Jurong West Street 76 648349,648349,12 JURONG WEST STREET 76,13563.971263680000000,36617.387013910004000,103.703602010000000,1.347425690000000,,6795 8032 ,达摩祖师,福建省,福建省,Boon Lay,,1,"玉皇殿聯合宮

1. 玉皇殿聯合宮
2. 慈善壇
3. 福安廟
4. 玉皇殿",0115
113,185.000000000000000,Fahua Si ,法华寺 ,法華寺,Fa Hua Monastery ,381 Upper Paya Lebar Road 534974,534974,381 UPPER PAYA LEBAR ROAD,33124.846792490003000,36812.237310429999000,103.879368540000000,1.349190880000000,,6288 7548 ,释迦牟尼佛,福建省,福建省,,,0,NA,0185
399,618.000000000000000,Penglai Dian,蓬莱殿,蓬萊殿,Penglai Dian,26 Admiralty Street 757613,757613,26 ADMIRALTY STREET,25570.610543579998000,49193.542349429998000,103.811487950000000,1.461163280000000,2006,6752 3675,清水祖师,福建省,福建省 安溪县,,,1,"三巴旺聯合宮 

1. 三巴旺聯合宮 
2. 蓬萊殿（清水祖師）
3. 三巴旺天后宮
4. 三巴旺天雲殿財神廟",0618
400,619.000000000000000,Penglai Si,蓬莱寺,蓬萊寺,Hong Lai Sze Ltd,150 Hougang Avenue 1 538886,538886,150 HOUGANG AVENUE 1,34004.508888830002000,36811.417320480003000,103.887272850000000,1.349183300000000,,,清水祖师,福建省,福建省,,along Thomson Rd,0,NA,0619
164,252.000000000000000,Fu Shan Ting,福山亭,福山亭,Hock San Teng,6 Chai Chee Lane 469020,469020,6 CHAI CHEE LANE,37548.387424389999000,34523.384791600001000,103.919116079999990,1.328490250000000,1900,6449 5029,大伯公,福建省,福建省,Changi 8th milestone,,1,"菜市聯合宮

1. 菜市聯合宮
2. 竹雲宮
3. 福山亭
4. 福靈宮",0252
37,64.000000000000000,Chenzuo Miantang,陈佐勉堂 ,陳佐勉堂,Chan Chor Min Tong Temple,2 Jalan Kemaman 329318,329318,2 JALAN KEMAMAN,29845.725155690001000,34286.330785999999000,103.849903420000000,1.326347860000000,,,,NA,NA,2 Jalan Kemaman,,0,NA,0064
65,118.000000000000000,Ciyitang Jiangjunmiao,慈义堂将军庙,慈義堂將軍廟,Ciyitang Jiangjunmiao,"3302 Clementi Service Rd / 
3302 Commonwealth Avenue West 129582",129582,3302 COMMONWEALTH AVENUE WEST,20027.296016970002000,33839.835015370001000,103.761679630000000,1.322308930000000,,,,NA,NA,,,1,"慈義堂將軍廟（聯合廟）

1. 慈義堂將軍廟（聯合廟）
2. 慈義堂
3. 將軍廟",0118
403,622.000000000000000,Pilusi Tianzhushan,毗卢寺  天竺山,毗盧寺  天竺山,Bee Low See Temple   Thin Chof Sun,71b Jalan Jurong Kechil 598588,598588,71B JALAN JURONG KECHIL,21340.423668280000000,35701.407362760001000,103.773478360000000,1.339144630000000,,6466 2288 ,毗卢遮那如来,福建省,福建省,,,0,NA,0622
408,632.000000000000000,Pujiu Shantang ,普救善堂,普救善堂,Phoh Kiu Siang Tng Tp,15 Simon Lane 546040,546040,15 SIMON LANE,33700.647843589999000,38306.058922279997000,103.884542749999990,1.362700360000000,1929,,宋大峰祖师,广东省,广东省 潮州市,,,0,NA,0632
215,329.000000000000000,Haichun Fude Ci,海唇福德祠,海唇福德祠,Haichun Fude Ci,76 Telok Ayer St 048464,048464,76 TELOK AYER STREET,29708.084284389999000,29496.826803540000000,103.848666380000000,1.283033280000000,,,,NA,NA,,,0,NA,0329
108,178.000000000000000,Doutian Gong ,斗天宫,斗天宮,Tao Tian Keng ,2 Jurong West Street 76 648370,648370,2 JURONG WEST STREET 76,13552.871025480001000,36570.838244970000000,103.703502290000000,1.347004710000000,,6791 2288,"师父公, 四斗星君, 太上老君, 观世音菩萨",福建省,福建省 安溪县,,,1,"斗天宮（聯合宮）

1. 斗天宮（聯合宮）
2. 斗天宮
3. 水廊頭大伯公宮",0178
121,199.000000000000000,Fenghuo Yuan,风火院,風火院,Fung Huo Yuan Temple ,148 Paya Lebar Road 409018,409018,148 PAYA LEBAR ROAD,34421.563264110002000,34527.205277039997000,103.891019860000000,1.328525620000000,1963,6748 1773,"洪钧老祖, 太上老君, 元始天尊, 通天教主",海南省,海南省,Geylang Lorong 14,,1,"巴耶利峇聯合廟

1. 巴耶利峇聯合廟
2. 大聖宮
3. 風火院",0199
161,247.000000000000000,Fuling Gong,福灵宫,福靈宮,Hock Leng Keng Temple,6 Chai Chee Lane 469020,469020,6 CHAI CHEE LANE,37548.387424389999000,34523.384791600001000,103.919116079999990,1.328490250000000,1995,6449 5029 ,玄天上帝,福建省,福建省,,,1,"菜市聯合宮

1. 菜市聯合宮
2. 竹雲宮
3. 福山亭
4. 福靈宮",0247
264,403.000000000000000,Jinfu Gong Gongde Tang   Woodlands,金福宫功德堂   兀兰分行,金福宮功德堂  兀蘭分行,Jin Fu Gong Temple   Woodlands  Branch  Gong De Tang,9 Woodlands Industrial Park E8 757786,757786,8 WOODLANDS INDUSTRIAL PARK E3,24120.683894670001000,48412.647710760000000,103.798458940000000,1.454100990000000,2001,6362 7868,大伯公  ,福建省,福建省,,,0,NA,0403
270,413.000000000000000,Jinping Si Shanlianshan Gong,晋平寺善莲山宫,晉平寺善蓮山宮,Chin Pin Tze Temple,"7 Bedok North Street 5, Ave 4.  485874",485874,7 BEDOK NORTH STREET 5,40873.876736790000000,35283.116964089997000,103.948997710000000,1.335359760000000,,6443 7873,,福建省,福建省,,,1,"石林晉山聯合宮

1. 石林晉山聯合宮
2. 檺林宮
3. 石霧洞 
4. 晉平寺善蓮山宮
5.  晉平寺
6. 善蓮山宮",0413
266,407.000000000000000,Jinlan Miao,金兰庙,金蘭廟,Kim Lan Beo,119A Kim Tian Road 169263,169263,119A KIM TIAN ROAD,27333.574219149999000,29428.278507340001000,103.827330480000000,1.282413400000000,1830,,"大伯公, 观音娘娘, 玉皇上帝, 清水祖师",福建省,福建省 泉州市 永春县,Tanjong Pagar's Narcis Street,,0,NA,0407
268,410.000000000000000,Jinmen Huiguan Fuji Miao,金门会馆孚济庙,金門會館孚濟廟,Jinmen Huiguan Fuji Miao,72 Keng Lee Rd 219248,219248,72 KENG LEE ROAD,29569.414029230000000,32760.632477370000000,103.847420540000000,1.312550000000000,,,,NA,NA,,,0,NA,0410
413,638.000000000000000,Puti Ge ,菩提阁,菩提閣,Phou Tai Kok Tp   MAHABODHI MONASTERY,8 Lorong Kilat 598114,598114,8 LORONG KILAT,21401.014451039999000,35927.819690099997000,103.774022759999990,1.341192240000000,,6466 4425 ,释迦牟尼佛,福建省,福建省,,,0,NA,0638
273,416.000000000000000,Jinshan Si,金山寺,金山寺,Kim San Tze Temple Association,25 Jln Ulu Siglap 457182,457182,25 JALAN ULU SIGLAP,38459.290226639998000,33044.623136119997000,103.927300530000000,1.315116570000000,1948,,九皇大帝,福建省,福建省,,,0,NA,0416
416,641.000000000000000,Putuo Si ,普陀寺,普陀寺,Poo Thor Jee Temple ,7 Yan Kit Road 088262,088262,7 YAN KIT ROAD,29014.723807130002000,28837.079164350002000,103.842436250000010,1.277066790000000,,,释迦牟尼佛,福建省,福建省,,,0,NA,0641
8,14.000000000000000,Balong Yuanshuai Dian,八巃元帅殿,八巃元帅殿,Pak Leng Guard Seow Tian,11  Choa Chu Kang Street 51  689334,689334,11 CHOA CHU KANG STREET 51,17920.504179209998000,41491.515980789998000,103.742746430000000,1.391507290000000,1978,,哪吒,福建省,福建省,Choa Chu Kang Road 12th milestone (Nan Shan Cun),,1,"蔡厝港聯聖殿

1. 蔡厝港聯聖殿
2. 關帝廟
3. 善興壇
4. 關雲殿
5. 齊神宮
6. 八巃（山正龍）元帥殿",0014
9,15.000000000000000,Bayeliba Lianhemiao,巴耶利峇联合庙,巴耶利峇聯合廟,Paya Lebar United Temple,148 Paya Lebar Road 409018,409018,148 PAYA LEBAR ROAD,34421.563264110002000,34527.205277039997000,103.891019860000000,1.328525620000000,,,,NA,NA,,,1,"巴耶利峇聯合廟

1. 巴耶利峇聯合廟
2. 大聖宮
3. 風火院",0015
10,17.000000000000000,Bangang Tianhougong,半港天后宫,半港天后宮,Kampong Tengah Thian Hou Keng,"80 Rivervale Crescent, #01-01 545087",545087,80 RIVERVALE CRESCENT,36206.304723690002000,41229.585506349998000,103.907058570000000,1.389139080000000,1927,6386 5680    ,妈祖,福建省,福建省 泉州市,Kampong Tengah ,,1,"盛港聯合廟

1. 盛港聯合廟
2. 天后宮（半港）
3. 崇義廟（萬興山）",0017
277,421.000000000000000,Jingshui Gang Doumu Gong Fengshan Si,汫水港斗母宫凤山寺,汫水港斗母宮鳳山寺,Jiazhuikang Kew Ong Yah Temple Hong San See Temple,561 Yishun Ring Road #01-03 768682,768682,561 YISHUN RING ROAD,27916.286449769999000,46272.498375659998000,103.832566330000010,1.434746530000000,1900,6755 7718,广泽尊王,福建省,福建省,"Chia Chwee Kang (Formerly Seletar 10th milestone, today's Upp Thomson Road) ",http://jiazhuikang.org.sg_x000D_,1,"忠邦聯合宮

1. 忠邦聯合宮
2. 汫水港鬥母宮鳳山寺
3. 關帝廟
4. 真空教復本堂
5. 華報善堂",0421
27,52.000000000000000,Caicuogang Youchicun Lianhemiao,蔡厝港油池村联合庙,蔡厝港油池村聯合廟,Choa Chu Kang Yew Tee Chun Lian He Miow,3 Choa Chu Kang Street 51 689338,689338,3 CHOA CHU KANG STREET 51,17907.002781859999000,41516.709537039998000,103.742625100000000,1.391735130000000,1993,,,NA,NA,Choa Chu Kang Street 51,,1,"蔡厝港油池村聯合廟

1. 蔡厝港油池村聯合廟
2. 順龍廟
3. 虞都庵
4. 順龍宮
5. 龍蓮花山宮
6. 五福廟",0052
32,59.000000000000000,Changtian Gong,长天宫,長天宮,Chang Tien Kong Temple,109b Hougang Avenue 5 538819,538819,109B HOUGANG AVENUE 5,34926.519375199998000,38625.602929799999000,103.895558110000000,1.365589940000000,1960,,善财童子,NA,NA,,,1,"天德圣廟

1. 天德圣廟
2. 報德善堂
3. 長天宮
4. 鐘頭宮
5. 後港水尾圣娘廟",0059
33,60.000000000000000,Changxiu Guang,长秀馆,長秀館,Teong Siew Kuan,"362, Yishun Avenue 3 769060",769060,362 YISHUN AVENUE 3,27971.825294160000000,44918.105110880002000,103.833065400000000,1.422497880000000,,6752 5282,卓府三位大人,福建省,福建省 南安市翔云镇,Ang Mo Kio Ave 5,,1,"長秀威靈東山聯合廟

1. 長秀威靈東山聯合廟
2. 長秀館
3. 威靈宮
4. 東山廟",0060
419,644.000000000000000,Puzhao Chansi,普照禅寺,普照禪寺,Pu Zhao Chan Si Temple,3 Lorong Marican 417204,417204,3 LORONG MARICAN,36380.649671960004000,33450.327168850003000,103.908623030000000,1.318786250000000,,,,NA,NA,,,0,NA,0644
422,647.000000000000000,Puzhong Miao,普忠庙 ,普忠廟,Poh Tiong Kiong Temple,48 Lorong 25a Geylang 388266,388266,48 LORONG 25A GEYLANG,33559.186517110000000,33025.045804250003000,103.883270659999990,1.314940800000000,,,,NA,NA,,,0,NA,0647
423,649.000000000000000,Qifu Gong,七福宫,七福宮,Chi Hock Keng Temple,15 Fajar Road 679003,679003,15 FAJAR ROAD,20887.573527950000000,40587.661956329997000,103.769408080000010,1.383334050000000,,6769 1314,七星大帝,众多方言,众多方言,,,1,"七福宮（聯合宮）

1. 七福宮（聯合宮）
2. 七福宮
3. 天文壇",0649
61,112.000000000000000,Ciling Gong,慈灵宫,慈靈宮,Ciling Gong,25 Tampines Street 21 529394,529394,25 TAMPINES STREET 21,40970.458997380003000,37545.692151249998000,103.949866529999990,1.355821600000000,1972,6783 0655 ,张公圣君,福建省,福建省,Tampines 9th milestone.,tctemple@singnet.com.sg,1,"淡濱尼聯合宮

1. 淡濱尼聯合宮
2. 地萬大伯公
3. 福安殿
4. 慈靈宮
5. 九哩大伯公 aka 九哩福德正神
6. 濟陽堂
7. 吉星亭
8. 洛陽天宮壇
9 後池廳aka普庵古佛
10. 順興古廟
11. 新芭大伯公
12. 洛陽大伯公
13. 漢陽大伯公",0112
426,654.000000000000000,Qishen Gong,齐神宫,齊神宮,Chee Seng Temple,17  Choa Chu Kang Street 51  689337,689337,17 CHOA CHU KANG STREET 51,17934.131612450001000,41508.878785900000000,103.742868880000000,1.391664320000000,1976,,莲花三太子,福建省,福建省,Jalan Murai (Lim Chu Kang Road 17th milestone).,,1,"蔡厝港聯聖殿

1. 蔡厝港聯聖殿
2. 關帝廟
3. 善興壇
4. 關雲殿
5. 齊神宮
6. 八巃（山正龍）元帥殿",0654
433,663.000000000000000,Qizhai Longquanmiao Lianhemiao,七寨龙泉庙  联合庙,七寨龍泉廟   聯合廟,Chek Chai Long Chuen Temple,33 Kranji Loop 739565,739565,33 KRANJI LOOP,19144.121139520001000,46409.730023810000000,103.753740070000010,1.435986210000000,,,,NA,NA,,,1,"七寨龍泉廟（聯合廟）

1. 七寨龍泉廟（聯合廟）
2. 龍泉廟
3. 七寨廟",0663
441,676.000000000000000,Qingde Tang ,清德堂,清德堂,Qing De Tang Temple,13 Lorong Ampas  328777,328777,13 LORONG AMPAS,30204.828873099999000,34214.591669219997000,103.853130160000010,1.325699050000000,,,,NA,NA,,,0,NA,0676
445,681.000000000000000,Qingshuimiao Dongshengdian,清水庙东圣殿,清水廟東聖殿,Chin Chwee Temple ,"11 Woodlands Industrial Park E8, # 01 - 03 757701",757701,11 WOODLANDS INDUSTRIAL PARK E8,24350.955753150000000,48222.041439580003000,103.800528189999990,1.452377250000000,,,清水祖师,福建省,福建省 安溪县,Mandai Village,,1,"兀蘭聯聖廟

1. 兀蘭聯聖廟
2. 清水廟東聖殿
3. 天祖廟
4. 武當山廟（兀蘭）",0681
278,423.000000000000000,Jiucaiba Chenghuang Miao,韭菜芭城隍庙,韭菜芭城隍廟,Lorong Koo Chye Sheng Hong Temple,15 Arumugam Rd 409960,409960,15 ARUMUGAM ROAD,34508.038469840001000,34284.700734010003000,103.891796840000000,1.326332480000000,,6744 3187 ,清溪显佑伯主,福建省,福建省 安溪县,,www.shtemple.org.sg,1,"城鳳聯合廟

1. 城鳳聯合廟
2. 韭菜芭城隍廟
3. 閬苑岩
4. 鳳玄宮",0423
281,428.000000000000000,Jiuli Dong,九鲤洞,九鯉洞,Kiew Lee Tong Temple,5 Jalan Tambur 576778,576778,5 JALAN TAMBUR,27447.100920770001000,38550.989958769998000,103.828350400000010,1.364915970000000,,6453 8189,"庐士元仙长, 元晖谢仙师, 成光王仙师, 善德陈长者, 晚春卓氏真人",福建省,福建省 莆田市 涵江区 江口镇 石庭村,,,0,NA,0428
448,687.000000000000000,Qiongyao Jiaodi,琼瑶教邸,瓊瑤教邸,Qiong Yao Jiao Di Temple   Jurong Temple,"741 Jurong West Street 42, #01-01 649369",649369,741 JURONG WEST STREET 42,15830.931101230000000,37229.019425200000000,103.723971760000000,1.352958070000000,,6560 3069,"教主   南巡天尊卢士元仙长, 护法   雷声普化天尊, 主教   元晖谢仙师, 护教   成光王仙师, 持教   善德陈仙师 , 扶教   晚春卓真人, 法主   欧氏仙妃, 何氏九仙翁暨文武列圣",福建省,福建省 莆田市 江口镇 石庭村,Jurong 10 Miles,,1,"裕廊總宮

1. 裕廊總宮
2. 觀山殿
3. 龍鬚岩
4. 瓊瑤教邸
5. 靈晉宮
6. 水溝館",0687
450,689.000000000000000,Qiongzhou Tianhougong,琼州天后宫,瓊州天后宮,Qiongzhou Tianhougong,47 Beach Road 189683,189683,47 BEACH ROAD,30516.393150460000000,30975.811503800000000,103.855929470000010,1.296408650000000,1854,,妈祖,海南省,海南省,6 Malabar Street.,,0,NA,0689
452,691.000000000000000,Relanjiayou Lianhemiao,惹兰加由联合庙,惹蘭加由聯合廟,Jalan Kayu Joint Temple,70 Sengkang West Avenue 797651,797651,70 SENGKANG WEST AVENUE,32352.070783759998000,41516.749036759997000,103.872425350000000,1.391736920000000,,,,NA,NA,,,1,"惹蘭加由聯合廟

1. 惹蘭加由聯合廟
2. 萬國山忠義廟
3. 包公廟
4. 龍南殿
5. 烏敏泰佛寺",0691
282,429.000000000000000,Jiulong Gong,九龙宫,九龍宮,Chin Long Kong Temple,2 Teck Whye Lane  688799,688799,2 TECK WHYE LANE,19131.687869040001000,40335.525232840002000,103.753630210000000,1.381053330000000,,6762 1458,张公圣君,福建省,福建省,,,1,"蔡厝港聯聖宮

1. 蔡厝港聯聖宮
2. 斗母宮（蔡厝港）
3. 三中宮
4. 水溝館聖德壇
5. 天雲殿
6. 九龍宮",0429
458,697.000000000000000,Sanan Fu,三安府,叁安府,Sanan Fu,4 \ 6 \ 8 Ang Mo Kio St 63 569112,569112,4 ANG MO KIO STREET 63,29709.883564680000000,40834.475752209997000,103.848683190000000,1.385566960000000,1958,6482 0040, 陈府三位大人,NA,NA,Yio Chu Kang's Lak Xun (Liuxun) Village,,0,NA,0697
459,698.000000000000000,Sanbawang Caishenmiao,三巴旺财神庙,叁巴旺財神廟,Sembawang God of Wealth Temple,28 Admiralty Street 757611,757611,28 ADMIRALTY STREET,25527.905869110000000,49153.728721419997000,103.811104210000000,1.460803220000000,,,"正财神纣王叔比干, 中路财神赵公明元帅, 文财神陶朱公范蠡",NA,NA,,,0,NA,0698
462,701.000000000000000,Sanbawang Tianhougong,三巴旺天后宫,叁巴旺天后宮,Sembawang Tian Ho Keng,24 Admiralty Street 757612,757612,24 ADMIRALTY STREET,25566.858705930001000,49172.268890550004000,103.811454240000000,1.460970890000000,1947,6257 6938 ,妈祖,福建省,福建省,Yishun village & Sembawang Village,http://sbwthk.blogspot.com,1,"三巴旺聯合宮 

1. 三巴旺聯合宮 
2. 蓬萊殿（清水祖師）
3. 三巴旺天后宮
4. 三巴旺天雲殿財神廟",0701
